time,voltage
3.04e-09,-0.0040000000000000036
3.0599999999999998e-09,-0.0040000000000000036
3.0799999999999997e-09,-0.0040000000000000036
3.0999999999999996e-09,-0.0040000000000000036
3.1199999999999996e-09,-0.0040000000000000036
3.14e-09,-0.0040000000000000036
3.16e-09,-0.0040000000000000036
3.1799999999999998e-09,-0.0040000000000000036
3.1999999999999997e-09,-0.0040000000000000036
3.2199999999999996e-09,-0.0040000000000000036
3.2399999999999996e-09,-0.0040000000000000036
3.26e-09,-0.0040000000000000036
3.28e-09,-0.0040000000000000036
3.2999999999999998e-09,-0.0040000000000000036
3.3199999999999997e-09,-0.0040000000000000036
3.3399999999999996e-09,-0.0040000000000000036
3.3599999999999996e-09,-0.0040000000000000036
3.38e-09,-0.0040000000000000036
3.4e-09,-0.0040000000000000036
3.4199999999999998e-09,-0.0040000000000000036
3.4399999999999997e-09,-0.0040000000000000036
3.4599999999999996e-09,-0.0040000000000000036
3.4799999999999996e-09,-0.0040000000000000036
3.5e-09,-0.0040000000000000036
3.52e-09,-0.0040000000000000036
3.5399999999999998e-09,-0.0040000000000000036
3.5599999999999997e-09,-0.0040000000000000036
3.5799999999999996e-09,-0.0040000000000000036
3.5999999999999996e-09,-0.0040000000000000036
3.62e-09,-0.0040000000000000036
3.64e-09,-0.0040000000000000036
3.6599999999999998e-09,-0.0040000000000000036
3.6799999999999997e-09,-0.0040000000000000036
3.6999999999999996e-09,-0.0040000000000000036
3.7199999999999996e-09,-0.0040000000000000036
3.74e-09,-0.0040000000000000036
3.76e-09,-0.0040000000000000036
3.78e-09,-0.0040000000000000036
3.8e-09,-0.0040000000000000036
3.8200000000000005e-09,-0.0040000000000000036
3.84e-09,-0.0040000000000000036
3.86e-09,-0.0040000000000000036
3.88e-09,-0.0040000000000000036
3.9e-09,-0.0040000000000000036
3.92e-09,-0.0040000000000000036
3.94e-09,-0.0040000000000000036
3.96e-09,-0.0040000000000000036
3.98e-09,-0.0040000000000000036
4e-09,-0.0040000000000000036
4.02e-09,-0.0040000000000000036
4.04e-09,-0.0040000000000000036
4.0600000000000005e-09,-0.0040000000000000036
4.08e-09,-0.0040000000000000036
4.1e-09,-0.0040000000000000036
4.12e-09,-0.0040000000000000036
4.14e-09,-0.0040000000000000036
4.16e-09,-0.0040000000000000036
4.18e-09,-0.0040000000000000036
4.2e-09,-0.0040000000000000036
4.22e-09,-0.0040000000000000036
4.24e-09,-0.0040000000000000036
4.26e-09,-0.0040000000000000036
4.28e-09,-0.0040000000000000036
4.3000000000000005e-09,-0.0040000000000000036
4.32e-09,-0.0040000000000000036
4.34e-09,-0.0040000000000000036
4.36e-09,-0.0040000000000000036
4.38e-09,-0.0040000000000000036
4.4e-09,-0.0040000000000000036
4.42e-09,-0.0040000000000000036
4.44e-09,-0.0040000000000000036
4.46e-09,-0.0040000000000000036
4.48e-09,-0.0040000000000000036
4.5e-09,-0.0040000000000000036
4.52e-09,-0.0040000000000000036
4.5400000000000005e-09,-0.0040000000000000036
4.56e-09,-0.0040000000000000036
4.58e-09,-0.0040000000000000036
4.6e-09,-0.0040000000000000036
4.62e-09,-0.0040000000000000036
4.64e-09,-0.0040000000000000036
4.66e-09,-0.0040000000000000036
4.68e-09,-0.0040000000000000036
4.7e-09,-0.0040000000000000036
4.72e-09,-0.0040000000000000036
4.74e-09,-0.0040000000000000036
4.76e-09,-0.0040000000000000036
4.7800000000000005e-09,-0.0040000000000000036
4.8e-09,-0.0040000000000000036
4.82e-09,-0.0040000000000000036
4.84e-09,-0.0040000000000000036
4.86e-09,-0.0040000000000000036
4.88e-09,-0.0040000000000000036
4.9e-09,-0.0040000000000000036
4.92e-09,-0.0040000000000000036
4.94e-09,-0.0040000000000000036
4.96e-09,-0.0040000000000000036
4.98e-09,-0.0040000000000000036
5e-09,-0.0040000000000000036
5.0200000000000004e-09,-0.0040000000000000036
5.04e-09,-0.0040000000000000036
5.06e-09,-0.0040000000000000036
5.08e-09,-0.0040000000000000036
5.1e-09,-0.0040000000000000036
5.12e-09,-0.0040000000000000036
5.14e-09,-0.0040000000000000036
5.16e-09,-0.0040000000000000036
5.18e-09,-0.0040000000000000036
5.2e-09,-0.0040000000000000036
5.22e-09,-0.0040000000000000036
5.24e-09,-0.0040000000000000036
5.26e-09,-0.0040000000000000036
5.28e-09,-0.0040000000000000036
5.3e-09,-0.0040000000000000036
5.32e-09,-0.0040000000000000036
5.34e-09,-0.0040000000000000036
5.36e-09,-0.0040000000000000036
5.38e-09,-0.0040000000000000036
5.4e-09,-0.0040000000000000036
5.42e-09,-0.0040000000000000036
5.44e-09,-0.0040000000000000036
5.46e-09,-0.0040000000000000036
5.48e-09,-0.0040000000000000036
5.5e-09,-0.01200000000000001
5.52e-09,-0.01200000000000001
5.54e-09,-0.01200000000000001
5.56e-09,-0.01200000000000001
5.58e-09,-0.01200000000000001
5.6e-09,-0.01200000000000001
5.62e-09,-0.01200000000000001
5.64e-09,-0.01200000000000001
5.66e-09,-0.01200000000000001
5.68e-09,-0.01200000000000001
5.7e-09,-0.01200000000000001
5.72e-09,-0.01200000000000001
5.74e-09,-0.01200000000000001
5.76e-09,-0.01200000000000001
5.78e-09,-0.01200000000000001
5.8e-09,-0.01200000000000001
5.82e-09,-0.01200000000000001
5.84e-09,-0.01200000000000001
5.86e-09,-0.01200000000000001
5.88e-09,-0.01200000000000001
5.9e-09,-0.01200000000000001
5.92e-09,-0.01200000000000001
5.94e-09,-0.01200000000000001
5.96e-09,-0.01200000000000001
5.98e-09,-0.01200000000000001
6e-09,-0.01200000000000001
6.02e-09,-0.01200000000000001
6.04e-09,-0.01200000000000001
6.06e-09,-0.01200000000000001
6.08e-09,-0.01200000000000001
6.1e-09,-0.0040000000000000036
6.12e-09,-0.0040000000000000036
6.14e-09,-0.0040000000000000036
6.16e-09,-0.0040000000000000036
6.18e-09,-0.0040000000000000036
6.2e-09,-0.0040000000000000036
6.22e-09,-0.0040000000000000036
6.24e-09,-0.0040000000000000036
6.26e-09,-0.0040000000000000036
6.28e-09,-0.0040000000000000036
6.3e-09,-0.0040000000000000036
6.32e-09,-0.0040000000000000036
6.34e-09,-0.0040000000000000036
6.36e-09,-0.0040000000000000036
6.38e-09,-0.0040000000000000036
6.4e-09,-0.0040000000000000036
6.42e-09,-0.0040000000000000036
6.44e-09,-0.0040000000000000036
6.46e-09,-0.0040000000000000036
6.48e-09,-0.0040000000000000036
6.5e-09,-0.0040000000000000036
6.52e-09,-0.0040000000000000036
6.54e-09,-0.0040000000000000036
6.56e-09,-0.0040000000000000036
6.58e-09,-0.0040000000000000036
6.5999999999999995e-09,-0.0040000000000000036
6.62e-09,-0.0040000000000000036
6.64e-09,-0.0040000000000000036
6.66e-09,-0.0040000000000000036
6.68e-09,-0.0040000000000000036
6.7e-09,-0.0040000000000000036
6.72e-09,-0.0040000000000000036
6.74e-09,-0.0040000000000000036
6.76e-09,-0.0040000000000000036
6.78e-09,-0.0040000000000000036
6.8e-09,-0.0040000000000000036
6.82e-09,-0.0040000000000000036
6.8399999999999995e-09,-0.0040000000000000036
6.86e-09,-0.0040000000000000036
6.88e-09,-0.0040000000000000036
6.9e-09,-0.0040000000000000036
6.92e-09,-0.0040000000000000036
6.94e-09,-0.0040000000000000036
6.96e-09,-0.0040000000000000036
6.98e-09,-0.0040000000000000036
7e-09,-0.0040000000000000036
7.02e-09,-0.0040000000000000036
7.04e-09,-0.0040000000000000036
7.06e-09,-0.0040000000000000036
7.0799999999999995e-09,-0.0040000000000000036
7.1e-09,-0.0040000000000000036
7.12e-09,-0.0040000000000000036
7.14e-09,-0.0040000000000000036
7.16e-09,-0.0040000000000000036
7.18e-09,-0.0040000000000000036
7.2e-09,-0.0040000000000000036
7.22e-09,-0.0040000000000000036
7.24e-09,0.0040000000000000036
7.26e-09,0.0040000000000000036
7.28e-09,0.0040000000000000036
7.3e-09,0.0040000000000000036
7.3199999999999995e-09,0.0040000000000000036
7.34e-09,0.0040000000000000036
7.36e-09,0.0040000000000000036
7.38e-09,0.0040000000000000036
7.4e-09,0.0040000000000000036
7.42e-09,0.0040000000000000036
7.44e-09,0.0040000000000000036
7.46e-09,0.0040000000000000036
7.48e-09,0.0040000000000000036
7.5e-09,0.0040000000000000036
7.519999999999999e-09,0.0040000000000000036
7.539999999999998e-09,0.0040000000000000036
7.56e-09,0.0040000000000000036
7.579999999999999e-09,0.0040000000000000036
7.599999999999999e-09,0.0040000000000000036
7.62e-09,0.0040000000000000036
7.64e-09,0.0040000000000000036
7.659999999999999e-09,0.0040000000000000036
7.679999999999998e-09,0.0040000000000000036
7.7e-09,0.0040000000000000036
7.719999999999999e-09,0.0040000000000000036
7.739999999999999e-09,0.0040000000000000036
7.76e-09,0.0040000000000000036
7.78e-09,0.0040000000000000036
7.799999999999999e-09,0.0040000000000000036
7.819999999999998e-09,0.0040000000000000036
7.84e-09,0.0040000000000000036
7.859999999999999e-09,0.0040000000000000036
7.879999999999998e-09,0.0040000000000000036
7.9e-09,0.0040000000000000036
7.919999999999999e-09,0.0040000000000000036
7.939999999999999e-09,0.0040000000000000036
7.96e-09,0.0040000000000000036
7.98e-09,0.0040000000000000036
7.999999999999999e-09,0.0040000000000000036
8.019999999999998e-09,0.0040000000000000036
8.04e-09,0.0040000000000000036
8.059999999999999e-09,0.0040000000000000036
8.079999999999999e-09,0.0040000000000000036
8.1e-09,0.0040000000000000036
8.12e-09,0.0040000000000000036
8.139999999999999e-09,0.0040000000000000036
8.159999999999998e-09,0.0040000000000000036
8.18e-09,0.0040000000000000036
8.199999999999999e-09,0.0040000000000000036
8.219999999999998e-09,0.0040000000000000036
8.24e-09,0.0040000000000000036
8.26e-09,0.0040000000000000036
8.279999999999999e-09,0.0040000000000000036
8.299999999999998e-09,0.0040000000000000036
8.32e-09,0.0040000000000000036
8.339999999999999e-09,0.0040000000000000036
8.359999999999998e-09,0.0040000000000000036
8.38e-09,0.0040000000000000036
8.399999999999999e-09,0.0040000000000000036
8.419999999999999e-09,0.0040000000000000036
8.44e-09,0.0040000000000000036
8.46e-09,0.0040000000000000036
8.479999999999999e-09,0.0040000000000000036
8.499999999999998e-09,0.0040000000000000036
8.52e-09,0.0040000000000000036
8.539999999999999e-09,0.0040000000000000036
8.559999999999999e-09,0.0040000000000000036
8.58e-09,0.0040000000000000036
8.6e-09,0.0040000000000000036
8.619999999999999e-09,0.0040000000000000036
8.639999999999998e-09,0.0040000000000000036
8.66e-09,0.0040000000000000036
8.679999999999999e-09,0.0040000000000000036
8.699999999999998e-09,0.0040000000000000036
8.72e-09,0.0040000000000000036
8.74e-09,0.0040000000000000036
8.759999999999999e-09,0.0040000000000000036
8.779999999999998e-09,0.0040000000000000036
8.8e-09,0.0040000000000000036
8.819999999999999e-09,0.0040000000000000036
8.839999999999998e-09,0.0040000000000000036
8.86e-09,0.0040000000000000036
8.879999999999999e-09,-0.0040000000000000036
8.899999999999999e-09,-0.0040000000000000036
8.92e-09,-0.0040000000000000036
8.94e-09,-0.0040000000000000036
8.959999999999999e-09,-0.0040000000000000036
8.979999999999998e-09,-0.0040000000000000036
9e-09,-0.0040000000000000036
9.019999999999999e-09,-0.0040000000000000036
9.039999999999999e-09,-0.0040000000000000036
9.06e-09,-0.0040000000000000036
9.08e-09,-0.0040000000000000036
9.099999999999999e-09,-0.0040000000000000036
9.119999999999998e-09,-0.0040000000000000036
9.14e-09,-0.0040000000000000036
9.159999999999999e-09,-0.0040000000000000036
9.179999999999998e-09,-0.0040000000000000036
9.2e-09,-0.0040000000000000036
9.22e-09,-0.0040000000000000036
9.239999999999999e-09,-0.0040000000000000036
9.259999999999998e-09,-0.0040000000000000036
9.28e-09,-0.0040000000000000036
9.299999999999999e-09,-0.0040000000000000036
9.319999999999998e-09,-0.0040000000000000036
9.34e-09,-0.0040000000000000036
9.359999999999999e-09,-0.0040000000000000036
9.379999999999999e-09,-0.0040000000000000036
9.399999999999998e-09,-0.0040000000000000036
9.42e-09,-0.0040000000000000036
9.439999999999999e-09,-0.0040000000000000036
9.459999999999998e-09,-0.0040000000000000036
9.48e-09,-0.0040000000000000036
9.499999999999999e-09,-0.0040000000000000036
9.519999999999999e-09,-0.0040000000000000036
9.54e-09,-0.0040000000000000036
9.56e-09,-0.0040000000000000036
9.579999999999999e-09,-0.0040000000000000036
9.599999999999998e-09,-0.0040000000000000036
9.62e-09,-0.0040000000000000036
9.639999999999999e-09,-0.0040000000000000036
9.659999999999998e-09,-0.0040000000000000036
9.68e-09,-0.0040000000000000036
9.7e-09,-0.0040000000000000036
9.719999999999999e-09,-0.0040000000000000036
9.739999999999998e-09,-0.0040000000000000036
9.76e-09,-0.0040000000000000036
9.779999999999999e-09,-0.0040000000000000036
9.799999999999998e-09,-0.0040000000000000036
9.82e-09,-0.0040000000000000036
9.839999999999999e-09,-0.01200000000000001
9.859999999999999e-09,-0.01200000000000001
9.879999999999998e-09,-0.01200000000000001
9.9e-09,-0.01200000000000001
9.919999999999999e-09,-0.01200000000000001
9.939999999999998e-09,-0.01200000000000001
9.96e-09,-0.01200000000000001
9.979999999999999e-09,-0.01200000000000001
9.999999999999999e-09,-0.01200000000000001
1.002e-08,-0.01200000000000001
1.004e-08,-0.01200000000000001
1.0059999999999999e-08,-0.01200000000000001
1.0079999999999998e-08,-0.01200000000000001
1.01e-08,-0.01200000000000001
1.0119999999999999e-08,-0.01200000000000001
1.0139999999999998e-08,-0.01200000000000001
1.016e-08,-0.01200000000000001
1.018e-08,-0.01200000000000001
1.0199999999999999e-08,-0.01200000000000001
1.0219999999999998e-08,-0.01200000000000001
1.024e-08,-0.01200000000000001
1.0259999999999999e-08,-0.01200000000000001
1.0279999999999998e-08,-0.01200000000000001
1.03e-08,-0.01200000000000001
1.0319999999999999e-08,-0.01200000000000001
1.0339999999999999e-08,-0.01200000000000001
1.0359999999999998e-08,-0.01200000000000001
1.038e-08,-0.01200000000000001
1.0399999999999999e-08,-0.01200000000000001
1.0419999999999998e-08,-0.01200000000000001
1.044e-08,-0.01200000000000001
1.0459999999999999e-08,-0.01200000000000001
1.0479999999999999e-08,-0.01200000000000001
1.0499999999999998e-08,-0.01200000000000001
1.052e-08,-0.01200000000000001
1.0539999999999999e-08,-0.01200000000000001
1.0559999999999998e-08,-0.01200000000000001
1.058e-08,-0.01200000000000001
1.0599999999999999e-08,-0.01200000000000001
1.0619999999999998e-08,-0.01200000000000001
1.064e-08,-0.01200000000000001
1.0659999999999999e-08,-0.01200000000000001
1.0679999999999999e-08,-0.01200000000000001
1.0699999999999998e-08,-0.01200000000000001
1.072e-08,-0.01200000000000001
1.0739999999999999e-08,-0.01200000000000001
1.0759999999999998e-08,-0.01200000000000001
1.078e-08,-0.01200000000000001
1.0799999999999999e-08,-0.01200000000000001
1.0819999999999999e-08,-0.01200000000000001
1.0839999999999998e-08,-0.01200000000000001
1.086e-08,-0.0040000000000000036
1.0879999999999999e-08,-0.0040000000000000036
1.0899999999999998e-08,-0.0040000000000000036
1.092e-08,-0.0040000000000000036
1.0939999999999999e-08,-0.0040000000000000036
1.0959999999999999e-08,-0.0040000000000000036
1.0979999999999998e-08,-0.0040000000000000036
1.1e-08,-0.0040000000000000036
1.1019999999999999e-08,-0.0040000000000000036
1.1039999999999998e-08,-0.0040000000000000036
1.106e-08,-0.0040000000000000036
1.1079999999999999e-08,-0.0040000000000000036
1.1099999999999998e-08,-0.0040000000000000036
1.112e-08,-0.0040000000000000036
1.1139999999999999e-08,-0.0040000000000000036
1.1159999999999999e-08,-0.0040000000000000036
1.1179999999999998e-08,-0.0040000000000000036
1.12e-08,-0.0040000000000000036
1.1219999999999999e-08,-0.0040000000000000036
1.1239999999999998e-08,-0.0040000000000000036
1.126e-08,-0.0040000000000000036
1.1279999999999999e-08,-0.0040000000000000036
1.1299999999999999e-08,-0.0040000000000000036
1.1319999999999998e-08,-0.0040000000000000036
1.134e-08,-0.0040000000000000036
1.1359999999999999e-08,-0.0040000000000000036
1.1379999999999998e-08,-0.0040000000000000036
1.14e-08,-0.0040000000000000036
1.1419999999999999e-08,-0.0040000000000000036
1.1439999999999999e-08,-0.0040000000000000036
1.1459999999999998e-08,-0.0040000000000000036
1.148e-08,-0.0040000000000000036
1.1499999999999999e-08,-0.0040000000000000036
1.1519999999999998e-08,-0.0040000000000000036
1.154e-08,-0.0040000000000000036
1.1559999999999999e-08,-0.0040000000000000036
1.1579999999999998e-08,-0.0040000000000000036
1.1599999999999998e-08,-0.0040000000000000036
1.1619999999999999e-08,-0.0040000000000000036
1.1639999999999999e-08,-0.0040000000000000036
1.1659999999999998e-08,-0.0040000000000000036
1.168e-08,-0.0040000000000000036
1.1699999999999999e-08,-0.0040000000000000036
1.1719999999999998e-08,-0.0040000000000000036
1.174e-08,-0.0040000000000000036
1.1759999999999999e-08,-0.0040000000000000036
1.1779999999999999e-08,-0.0040000000000000036
1.1799999999999998e-08,-0.0040000000000000036
1.182e-08,-0.0040000000000000036
1.1839999999999999e-08,-0.0040000000000000036
1.1859999999999998e-08,-0.0040000000000000036
1.188e-08,-0.0040000000000000036
1.1899999999999999e-08,-0.0040000000000000036
1.1919999999999999e-08,-0.0040000000000000036
1.1939999999999998e-08,-0.0040000000000000036
1.196e-08,-0.0040000000000000036
1.1979999999999999e-08,-0.0040000000000000036
1.1999999999999998e-08,-0.0040000000000000036
1.202e-08,-0.0040000000000000036
1.2039999999999999e-08,-0.0040000000000000036
1.2059999999999998e-08,-0.0040000000000000036
1.2079999999999998e-08,-0.0040000000000000036
1.2099999999999999e-08,-0.0040000000000000036
1.2119999999999999e-08,-0.0040000000000000036
1.2139999999999998e-08,-0.0040000000000000036
1.216e-08,-0.0040000000000000036
1.2179999999999999e-08,-0.0040000000000000036
1.2199999999999998e-08,-0.0040000000000000036
1.222e-08,-0.0040000000000000036
1.2239999999999999e-08,-0.0040000000000000036
1.2259999999999999e-08,-0.0040000000000000036
1.2279999999999998e-08,-0.0040000000000000036
1.23e-08,-0.0040000000000000036
1.2319999999999999e-08,-0.0040000000000000036
1.2339999999999998e-08,-0.0040000000000000036
1.236e-08,-0.0040000000000000036
1.2379999999999999e-08,-0.0040000000000000036
1.2399999999999999e-08,-0.0040000000000000036
1.2419999999999998e-08,-0.0040000000000000036
1.244e-08,-0.0040000000000000036
1.2459999999999999e-08,-0.0040000000000000036
1.2479999999999998e-08,-0.0040000000000000036
1.25e-08,-0.0040000000000000036
1.2519999999999999e-08,-0.0040000000000000036
1.2539999999999998e-08,-0.0040000000000000036
1.2559999999999998e-08,-0.0040000000000000036
1.2579999999999999e-08,-0.0040000000000000036
1.2599999999999999e-08,-0.0040000000000000036
1.2619999999999998e-08,-0.0040000000000000036
1.264e-08,-0.0040000000000000036
1.2659999999999999e-08,-0.0040000000000000036
1.2679999999999998e-08,-0.0040000000000000036
1.27e-08,-0.0040000000000000036
1.2719999999999999e-08,-0.0040000000000000036
1.2739999999999999e-08,-0.0040000000000000036
1.2759999999999998e-08,-0.0040000000000000036
1.278e-08,-0.0040000000000000036
1.2799999999999999e-08,-0.0040000000000000036
1.2819999999999998e-08,-0.0040000000000000036
1.284e-08,-0.0040000000000000036
1.2859999999999999e-08,-0.0040000000000000036
1.2879999999999999e-08,-0.0040000000000000036
1.2899999999999998e-08,-0.0040000000000000036
1.292e-08,-0.0040000000000000036
1.2939999999999999e-08,-0.0040000000000000036
1.2959999999999998e-08,-0.0040000000000000036
1.298e-08,-0.0040000000000000036
1.2999999999999999e-08,-0.0040000000000000036
1.3019999999999998e-08,-0.0040000000000000036
1.3039999999999998e-08,-0.0040000000000000036
1.3059999999999999e-08,-0.0040000000000000036
1.3079999999999999e-08,-0.0040000000000000036
1.3099999999999998e-08,-0.0040000000000000036
1.312e-08,-0.0040000000000000036
1.3139999999999999e-08,-0.0040000000000000036
1.3159999999999998e-08,-0.0040000000000000036
1.3179999999999998e-08,-0.0040000000000000036
1.3199999999999999e-08,-0.0040000000000000036
1.3219999999999999e-08,-0.0040000000000000036
1.3239999999999998e-08,-0.0040000000000000036
1.326e-08,-0.0040000000000000036
1.3279999999999999e-08,-0.0040000000000000036
1.3299999999999998e-08,-0.0040000000000000036
1.332e-08,-0.0040000000000000036
1.3339999999999999e-08,-0.0040000000000000036
1.3359999999999999e-08,-0.0040000000000000036
1.3379999999999998e-08,-0.0040000000000000036
1.34e-08,-0.0040000000000000036
1.3419999999999999e-08,-0.0040000000000000036
1.3439999999999998e-08,-0.0040000000000000036
1.346e-08,-0.0040000000000000036
1.3479999999999999e-08,-0.0040000000000000036
1.3499999999999998e-08,-0.0040000000000000036
1.3519999999999998e-08,-0.0040000000000000036
1.3539999999999999e-08,-0.0040000000000000036
1.3559999999999999e-08,-0.0040000000000000036
1.3579999999999998e-08,-0.0040000000000000036
1.36e-08,-0.0040000000000000036
1.3619999999999999e-08,-0.0040000000000000036
1.3639999999999998e-08,-0.0040000000000000036
1.3659999999999998e-08,-0.0040000000000000036
1.3679999999999999e-08,-0.0040000000000000036
1.3699999999999999e-08,-0.0040000000000000036
1.3719999999999998e-08,-0.0040000000000000036
1.374e-08,-0.0040000000000000036
1.3759999999999999e-08,-0.0040000000000000036
1.3779999999999998e-08,-0.0040000000000000036
1.38e-08,-0.0040000000000000036
1.3819999999999999e-08,-0.0040000000000000036
1.3839999999999999e-08,-0.01200000000000001
1.3859999999999998e-08,-0.01200000000000001
1.388e-08,-0.01200000000000001
1.3899999999999999e-08,-0.01200000000000001
1.3919999999999998e-08,-0.01200000000000001
1.394e-08,-0.01200000000000001
1.3959999999999999e-08,-0.01200000000000001
1.3979999999999998e-08,-0.01200000000000001
1.3999999999999998e-08,-0.01200000000000001
1.4019999999999999e-08,-0.01200000000000001
1.4039999999999999e-08,-0.01200000000000001
1.4059999999999998e-08,-0.01200000000000001
1.408e-08,-0.01200000000000001
1.4099999999999999e-08,-0.01200000000000001
